SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109675.113861, -0.506673, -7.580042, 1.449240, , , , , , 
1643109675.133425, -0.540042, -8.043320, 1.576731, , , , , , 
1643109675.154216, -0.599598, -8.524555, 1.710807, , , , , , 
1643109675.174190, -0.687734, -8.954913, 1.627608, , , , , , 
1643109675.193528, -0.625186, -9.222914, 1.689109, , , , , , 
1643109675.214234, -0.666486, -9.210045, 1.884985, , , , , , 
1643109675.234222, -0.840963, -9.183110, 1.912219, , , , , , 
1643109675.254093, -0.945410, -9.249400, 1.881094, , , , , , 
1643109675.273634, -1.050905, -9.174730, 1.872415, , , , , , 
1643109675.294192, -0.929998, -9.205406, 1.923741, , , , , , 
1643109675.314189, -0.759112, -9.400982, 2.117971, , , , , , 
1643109675.334261, -0.610970, -9.913791, 2.080112, , , , , , 
1643109675.354236, -0.398186, -10.124630, 2.165256, , , , , , 
1643109675.374216, -0.307655, -10.273968, 2.338237, , , , , , 
1643109675.393589, -0.442927, -10.038738, 2.681506, , , , , , 
1643109675.414148, -0.649876, -9.683798, 2.799271, , , , , , 
1643109675.433776, -0.758064, -10.359262, 2.298134, , , , , , 
1643109675.454215, -0.370802, -13.958345, 3.102736, , , , , , 
1643109675.474186, 0.766444, -13.851654, 1.946935, , , , , , 
1643109675.494201, 0.743699, -11.433211, 1.037737, , , , , , 
1643109675.514133, 0.609773, -10.372430, -0.124648, , , , , , 
1643109675.534239, 0.230292, -10.126575, 0.720954, , , , , , 
1643109675.554149, 0.830638, -10.408642, 0.424372, , , , , , 
1643109675.574228, 1.456572, -10.524312, 0.205004, , , , , , 
1643109675.594144, 1.721880, -10.335170, 0.162506, , , , , , 
1643109675.614214, 1.429039, -10.499472, 0.618901, , , , , , 
1643109675.634246, 1.063923, -10.481965, 0.851288, , , , , , 
1643109675.654214, 0.236427, -10.530746, 0.804901, , , , , , 
1643109675.674228, 0.043096, -10.165930, 0.707786, , , , , , 
1643109675.694282, 0.107889, -9.745448, 0.692373, , , , , , 
1643109675.714250, 0.351199, -9.376741, 0.851288, , , , , , 
1643109675.734263, 0.345064, -8.682872, 1.012897, , , , , , 
1643109675.754231, 0.495001, -8.091953, 0.829890, , , , , , 
1643109675.774252, 0.471508, -8.038532, 0.887201, , , , , , 
1643109675.794220, 0.499341, -8.347833, 1.091906, , , , , , 
1643109675.813844, 0.476446, -8.377012, 1.040430, , , , , , 
1643109675.834276, 0.526874, -8.436269, 1.193659, , , , , , 
1643109675.854190, 0.590769, -8.445097, 1.384746, , , , , , 
1643109675.874153, 0.619200, -8.278850, 1.411681, , , , , , 
1643109675.894224, 0.514005, -8.138191, 1.454627, , , , , , 
1643109675.914223, 0.325312, -8.278700, 1.350330, , , , , , 
1643109675.934274, 0.462530, -8.584111, 1.644667, , , , , , 
1643109675.954225, 0.436493, -9.021202, 1.946935, , , , , , 
1643109675.974218, 0.366163, -9.514707, 1.991527, , , , , , 
